id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year,release_month,release_day,text,processed_text
759301,Visão 2013 para Roberto Piva,0.0,0,Released,2018-03-24,0,3,False,,0,,,pt,Visão 2013 para Roberto Piva,"A subversive take on the urban symphonies of the past, with anti echoes to São Paulo, Symphony of a Metropolis (1929) by Adalberto Kemeny and Rudolpho Rex Lustig was inspired by Walter Ruttmann’s classic Berlin, Symphony of a City (1927). This short film by Bettim & Coelho pays tribute to Piva in relation to the Brazilian city. A tribute to a poet who is missed, but also a visual and sonic epitome of explosions, nightlife and rock, which is also invoked through the self-portrait, the frantic exploration of the city and its lights.",0.6,https://image.tmdb.org/t/p/w780/e5YLBJsSGH57h1lzRnrGMIpvliv.jpg,,Documentary,,Brazil,No Language,,2018,3,24,"A subversive take on the urban symphonies of the past, with anti echoes to São Paulo, Symphony of a Metropolis (1929) by Adalberto Kemeny and Rudolpho Rex Lustig was inspired by Walter Ruttmann’s classic Berlin, Symphony of a City (1927). This short film by Bettim & Coelho pays tribute to Piva in relation to the Brazilian city. A tribute to a poet who is missed, but also a visual and sonic epitome of explosions, nightlife and rock, which is also invoked through the self-portrait, the frantic exploration of the city and its lights.  ",subversive take urban symphonies past anti echoes são paulo symphony metropolis (1929) adalberto kemeny rudolpho rex lustig inspired walter classic berlin symphony city (1927). short film bettim coelho pays tribute piva relation brazilian tribute poet missed also visual sonic epitome explosions nightlife rock also invoked frantic exploration city
759302,Adam wel Nessa,0.0,0,Released,1971-06-14,0,0,False,,0,,,ar,آدم والنساء,"As Adam, a miner, follows the news about missing nuclear missiles, he finds himself turned into an actual national treasure when his presence in the mine protects him from an explosion that leaves all the men in the world barren - except him.",0.6,https://image.tmdb.org/t/p/w780/lVN0AQczw8RD4jrWXSLYAiFtVfi.jpg,Adam wel Nessa,,,,Arabic,,1971,6,14,"As Adam, a miner, follows the news about missing nuclear missiles, he finds himself turned into an actual national treasure when his presence in the mine protects him from an explosion that leaves all the men in the world barren - except him. Adam wel Nessa ",adam miner follows news missing nuclear missiles finds turned actual national treasure presence mine protects explosion leaves men world barren except adam wel nessa
759303,Sem título #2 (Verónica),0.0,0,Released,2020-10-30,0,3,False,,0,,,pt,Sem título #2 (Verónica),"Verónica Valenttino emerges from the darkness of São Paulo’s night as a transgressive and sensual subversion. In this short film, the face of the São Paulo based singer-songwriter and trans actress, is accompanied by the melodies of a melancholic piano with deep intensities (composed by Arrigo Barnabé) and, in the bottom of the frame, some flashes of light from the city. In a high-contrast chiaroscuro, the main focus is on the face, the gesture; we see Veronica smoking while taking a break on a tremendously black night. A city break, an intimate moment, a languid rhythm that leads us to contemplate it as a calm beast, as tenaciously nocturnal. In just over two minutes we find a profile, the footprint of a city, a decision and a look. In this film, Priscyla Bettim & Renato Coelho share a unique way of portraying, in the manner of Andy Warhol's screen tests, to capture another modality of glamour and subversion, with the final gesture of Verónica imperious, diva, full of vital force.",0.6,https://image.tmdb.org/t/p/w780/vLDo8BQpaxYdA16hVQfBxtNIyly.jpg,,Documentary,,Brazil,No Language,,2020,10,30,"Verónica Valenttino emerges from the darkness of São Paulo’s night as a transgressive and sensual subversion. In this short film, the face of the São Paulo based singer-songwriter and trans actress, is accompanied by the melodies of a melancholic piano with deep intensities (composed by Arrigo Barnabé) and, in the bottom of the frame, some flashes of light from the city. In a high-contrast chiaroscuro, the main focus is on the face, the gesture; we see Veronica smoking while taking a break on a tremendously black night. A city break, an intimate moment, a languid rhythm that leads us to contemplate it as a calm beast, as tenaciously nocturnal. In just over two minutes we find a profile, the footprint of a city, a decision and a look. In this film, Priscyla Bettim & Renato Coelho share a unique way of portraying, in the manner of Andy Warhol's screen tests, to capture another modality of glamour and subversion, with the final gesture of Verónica imperious, diva, full of vital force.  ",verónica valenttino emerges darkness são night transgressive sensual short film face são paulo based trans actress accompanied melodies melancholic piano deep intensities arrigo barnabé) bottom frame flashes light chiaroscuro main focus face see veronica smoking taking break tremendously black city break intimate moment languid rhythm leads contemplate calm beast tenaciously two minutes find profile footprint city decision film priscyla bettim renato coelho share unique way portraying manner andy screen tests capture another modality glamour subversion final gesture verónica imperious diva full vital
759304,Albarnas,0.0,0,Released,1984-10-02,0,0,False,,0,,,ar,البرنس,Nafisa al-Kharboutly marries a poor singer and runs away with him. The husband dies after the birth of their son Yusuf. Nafisa asks her family for help but they reject her. Yusuf grows up and draws a full-fledged plan to get rid of the remaining Kharboutly men.,0.6,https://image.tmdb.org/t/p/w780/oKTIsmpUgHc6Nky4MGT1BdEIEbW.jpg,Albarnas,,,,Arabic,,1984,10,2,Nafisa al-Kharboutly marries a poor singer and runs away with him. The husband dies after the birth of their son Yusuf. Nafisa asks her family for help but they reject her. Yusuf grows up and draws a full-fledged plan to get rid of the remaining Kharboutly men. Albarnas ,nafisa marries poor singer runs away husband dies birth son nafisa asks family help reject yusuf grows draws plan get rid remaining kharboutly albarnas
759305,Heiresses on the Farm,0.0,0,Released,2020-05-01,0,83,True,/bDGouWxxUH4FUV7NzatDlZkpvJD.jpg,0,,,fr,Héritières à la ferme,"Two heirs of the De La Villanière family, Nina and Angela, are sent on an internship to a farm managed by three brothers in which their father has invested. He wants them to discover the world of work in the countryside to distance them from their comfortable little daily life. But this will not be an easy task. They who are used to living in luxury and abundance will have to bend to the rhythm of life of the animals but especially to meet colorful characters and often well-developed perversity ...",1.812,https://image.tmdb.org/t/p/w780/1jKVROhaYXbZXkARiwTvz6z1Jw2.jpg,,,Jacquie & Michel ELITE,,French,,2020,5,1,"Two heirs of the De La Villanière family, Nina and Angela, are sent on an internship to a farm managed by three brothers in which their father has invested. He wants them to discover the world of work in the countryside to distance them from their comfortable little daily life. But this will not be an easy task. They who are used to living in luxury and abundance will have to bend to the rhythm of life of the animals but especially to meet colorful characters and often well-developed perversity ...  ",two heirs villanière family nina angela sent internship farm managed three brothers father wants discover world work countryside distance comfortable little daily easy used living luxury abundance bend rhythm life animals especially meet colorful characters often perversity ...
759308,The President's Daughter,0.0,0,Released,2020-08-01,0,81,True,/9rEb23VIrn4CfWmMExpS4IFIk7y.jpg,0,,,fr,La fille du président,"Cécile Dumont, daughter of the President of the Republic, is kidnapped by a group of criminals wishing to erase their debts to the State but not only. They also want the resignation of the leader of the nation. Alas, the dear little girl is not the one expected and cunning with perverse tricks to turn the situation in her favor. Quickly joined in her cell by a local marginal just as vicious as herself. They both succeed in making their confinement naughty and sexually pleasant ...",1.11,https://image.tmdb.org/t/p/w780/xKFJpxootDFd9VHMfaX1mMtnkvD.jpg,,,Jacquie & Michel ELITE,,French,,2020,8,1,"Cécile Dumont, daughter of the President of the Republic, is kidnapped by a group of criminals wishing to erase their debts to the State but not only. They also want the resignation of the leader of the nation. Alas, the dear little girl is not the one expected and cunning with perverse tricks to turn the situation in her favor. Quickly joined in her cell by a local marginal just as vicious as herself. They both succeed in making their confinement naughty and sexually pleasant ...  ",cécile dumont daughter president republic kidnapped group criminals wishing erase debts state also want resignation leader alas dear little girl one expected cunning perverse tricks turn situation quickly joined cell local marginal vicious succeed making confinement naughty sexually pleasant ...
759309,Love in Hollywood,0.0,0,Released,1996-12-08,0,90,False,,0,,tt0361832,de,Liebe in Hollywood,Various Hollywood people talk about love.,1.189,https://image.tmdb.org/t/p/w780/jzwSRupHB47Ofu1NwGpNsWTNlpG.jpg,,Documentary,"Kick Film, MDR, BR",Germany,"English, German",,1996,12,8,Various Hollywood people talk about love.  ,various hollywood people talk
759310,Cenere,0.0,0,Released,2020-10-31,0,0,False,/ygOJTcYiumlEO8cvLUnsDLJTPoq.jpg,0,,tt13376314,it,Cenere,"Short film made by Riccardo Lorenzi, Carlotta Marricco, Jacopo Macellari and Matteo Maraffio on the theme of ""The Invisible Enemy""",0.6,https://image.tmdb.org/t/p/w780/nF8hhsASXkdPqGOQ2u4BNdomNSS.jpg,Dario overcomes the oppressive weight of his mother.,Drama,,,,,2020,10,31,"Short film made by Riccardo Lorenzi, Carlotta Marricco, Jacopo Macellari and Matteo Maraffio on the theme of ""The Invisible Enemy"" Dario overcomes the oppressive weight of his mother. ",short film made riccardo lorenzi carlotta marricco jacopo macellari matteo maraffio theme invisible dario overcomes oppressive weight
759311,The Fauves,0.0,0,Released,2020-09-01,0,96,True,,0,,,fr,Les Fauves,"César, a notorious gangster from the region of Marseille and nicknamed ""Le Fauve"", lives in the course of car thefts or bank robberies that his team commits in the city of Marseille. Surrounded by his henchmen, like ""La Rafale"" or ""La Poutre"", but also pretty young women under his spell, he must deal with Commissioner Bonnel, who seeks at all costs to bring him down, but also to a mole he can't find. This does not prevent him from acting like a real beast, having fun and enjoying his lifestyle where pleasure is at the center of his concerns ...",0.84,https://image.tmdb.org/t/p/w780/qdYL5ZXgvIeATgBEEjFfKRKDPHA.jpg,,,Jacquie & Michel ELITE,,French,,2020,9,1,"César, a notorious gangster from the region of Marseille and nicknamed ""Le Fauve"", lives in the course of car thefts or bank robberies that his team commits in the city of Marseille. Surrounded by his henchmen, like ""La Rafale"" or ""La Poutre"", but also pretty young women under his spell, he must deal with Commissioner Bonnel, who seeks at all costs to bring him down, but also to a mole he can't find. This does not prevent him from acting like a real beast, having fun and enjoying his lifestyle where pleasure is at the center of his concerns ...  ",césar notorious gangster region marseille nicknamed lives course car thefts bank robberies team commits city surrounded henchmen like also pretty young women spell must deal commissioner bonnel seeks costs bring also mole prevent acting like real beast fun enjoying lifestyle pleasure center concerns ...
759312,Do It With Joy,0.0,0,Released,1979-10-01,0,27,False,,0,http://www.orcaproductions.com/docs.htm#joy,,en,Do It With Joy,"British Columbia has a reforestation program to restock vast tracts of land stripped by logging companies. DO IT WITH JOY is about a unique community: a group of people from widely varying backgrounds who come together each spring to plant trees in the vast logged areas of northern British Columbia.  For all of them, tree planting is a source of income, but more importantly it is a chance to share in the building of a self-sufficient community for the few months of the planting season.",0.6,https://image.tmdb.org/t/p/w780/xZ4YaPy0UQ1as4XqYhEvZvG4OVK.jpg,,Documentary,ONF | NFB,,,,1979,10,1,"British Columbia has a reforestation program to restock vast tracts of land stripped by logging companies. DO IT WITH JOY is about a unique community: a group of people from widely varying backgrounds who come together each spring to plant trees in the vast logged areas of northern British Columbia.  For all of them, tree planting is a source of income, but more importantly it is a chance to share in the building of a self-sufficient community for the few months of the planting season.  ",british columbia reforestation program restock vast tracts land stripped logging joy unique group people widely varying backgrounds come together spring plant trees vast logged areas northern british tree planting source income importantly chance share building community months planting
759313,J&M Airlines,0.0,0,Released,2020-10-01,0,82,True,/yShe9CyRglb5nCnljrN18fw82w8.jpg,0,,,fr,J&M Airlines,"Board in J&M Airlines for a flight from Paris to Miami with the hottest crew travelling the sky. Known for his excesses with women, Mr. Bordier, the Captain, test the commanding skills of his pilot Mr. Jacobs, while the stewardesses welcome the business class VIPs. Not to be undone, travelers give in to their most public kinks, aroused by the economy class overcrowding.",0.889,https://image.tmdb.org/t/p/w780/rJvdo0H35MAUqPIJr2QG5Avkw8F.jpg,,,Jacquie & Michel ELITE,,French,,2020,10,1,"Board in J&M Airlines for a flight from Paris to Miami with the hottest crew travelling the sky. Known for his excesses with women, Mr. Bordier, the Captain, test the commanding skills of his pilot Mr. Jacobs, while the stewardesses welcome the business class VIPs. Not to be undone, travelers give in to their most public kinks, aroused by the economy class overcrowding.  ",board airlines flight paris miami hottest crew travelling known excesses women bordier captain test commanding skills pilot jacobs stewardesses welcome business class undone travelers give public kinks aroused economy class
759275,The Groovenians,0.0,0,Released,2002-11-10,0,23,False,,0,,tt0357372,en,The Groovenians,"Two space misfits named Jet and Glindy, who are searching for a planet called Groovenia.",0.64,https://image.tmdb.org/t/p/w780/6K7KGGCyOAqWwO1fDckVKdj9alm.jpg,,"Animation, Comedy",,,,,2002,11,10,"Two space misfits named Jet and Glindy, who are searching for a planet called Groovenia.  ",two space misfits named jet glindy searching planet called
759246,Searching for Elliott Smith,0.0,0,Released,2009-10-23,0,80,False,,0,,tt1500885,en,Searching for Elliott Smith,The unauthorized biography of the Patron Saint of Indie Rock.,0.6,https://image.tmdb.org/t/p/w780/bzWLuQzYZMxmVGi1oA3IbXZkxjK.jpg,,"Documentary, Music",,,,,2009,10,23,The unauthorized biography of the Patron Saint of Indie Rock.  ,unauthorized biography patron saint indie
759251,Arcade,0.0,0,Released,2019-05-04,0,17,False,,0,,tt10990558,en,Arcade,Isaac knows it too well. It is tonight he will discover what takes place in the arcade. Arthur is the first to exit the car and to head towards the entrance. Isaac knows it oh too well: tonight he is playing a life-changing game.,0.6,https://image.tmdb.org/t/p/w780/uIJrc7j7g9CLvvVBUVdAEZLU2gG.jpg,,,,,,,2019,5,4,Isaac knows it too well. It is tonight he will discover what takes place in the arcade. Arthur is the first to exit the car and to head towards the entrance. Isaac knows it oh too well: tonight he is playing a life-changing game.  ,isaac knows tonight discover takes place arthur first exit car head towards isaac knows tonight playing
759254,Thunderbird,0.0,0,Released,2017-01-01,0,3,False,,0,http://www.wapikoni.ca/movies/thunderbird,,en,Thunderbird,"Thunderbird is a short documentary exploring the story of Steven Collins, an international Olympic ski jumper. Using archive footage and photos, Thunderbird gives a genuine look at Steven’s story.",0.6,https://image.tmdb.org/t/p/w780/q1DTKrXpdmSIJFXaylkl2XoKScn.jpg,,,,,,,2017,1,1,"Thunderbird is a short documentary exploring the story of Steven Collins, an international Olympic ski jumper. Using archive footage and photos, Thunderbird gives a genuine look at Steven’s story.  ",thunderbird short documentary exploring story steven collins international olympic ski using archive footage photos thunderbird gives genuine look
759255,Adam & Me,0.0,0,Released,2018-08-02,0,7,False,,0,,tt12780546,en,Adam & Me,A short documentary about the impact of the late Beastie Boys member Adam Yauch (aka MCA) on the life and work of director Joel Potrykus.,0.6,https://image.tmdb.org/t/p/w780/78eyiVQqjUrDEX2laQ7KTjzB0vC.jpg,,"Documentary, Music",,,English,,2018,8,2,A short documentary about the impact of the late Beastie Boys member Adam Yauch (aka MCA) on the life and work of director Joel Potrykus.  ,short documentary impact late beastie boys member adam yauch life work director joel
759258,Kostya Pitersky,0.0,0,Released,2020-08-30,0,63,False,,0,,,ru,Костя Питерский,"A story about a man-legend, soldier of fortune, about the ""mad"" hero of Constantine Masaleva. A born warrior. About the fighter of the most terrible and ruthless division of the first Chechen war known as the""Mad company"". This is a film about a deadly drug called war, about life after the war and PTSD. About love for Russia. And the strange, sometimes cruel"" love "" of Russia for its soldiers.",0.6,https://image.tmdb.org/t/p/w780/2uwHAJ4JMEWvVjoptOKu3RA3U2l.jpg,,Documentary,,Russia,Russian,,2020,8,30,"A story about a man-legend, soldier of fortune, about the ""mad"" hero of Constantine Masaleva. A born warrior. About the fighter of the most terrible and ruthless division of the first Chechen war known as the""Mad company"". This is a film about a deadly drug called war, about life after the war and PTSD. About love for Russia. And the strange, sometimes cruel"" love "" of Russia for its soldiers.  ","story soldier fortune ""mad"" hero constantine born fighter terrible ruthless division first chechen war known company"". film deadly drug called war life war love strange sometimes love russia"
759259,Furniture,0.0,0,Released,2019-01-01,0,6,False,,0,,tt9567254,en,Furniture,"A young man takes accepting people as they are to a bit of an extreme, but what can it hurt to stay for a cup of tea?",0.6,https://image.tmdb.org/t/p/w780/723DMC9Qakzznq6d3fcmco7SwhO.jpg,,,,,,,2019,1,1,"A young man takes accepting people as they are to a bit of an extreme, but what can it hurt to stay for a cup of tea?  ",young man takes accepting people bit extreme hurt stay cup
759274,Pluck,0.0,0,Released,2020-06-12,0,27,False,,0,,,en,Pluck,"Faced with her own mortality Maori weaver, Jean (74) is on a mission to complete her Korowai (traditional Maori Feather Cloak).  Her hunt for native weka feathers takes us to a remote island off the coast of New Zealand where her search begins.",0.6,https://image.tmdb.org/t/p/w780/nm2z4vLKiEpwoQqVhWltXvwi162.jpg,,Documentary,,,,,2020,6,12,"Faced with her own mortality Maori weaver, Jean (74) is on a mission to complete her Korowai (traditional Maori Feather Cloak).  Her hunt for native weka feathers takes us to a remote island off the coast of New Zealand where her search begins.  ",faced mortality maori weaver jean (74) mission complete korowai maori feather cloak). hunt native weka feathers takes remote island coast new zealand search
759264,Idyll,0.0,0,Released,2020-12-08,0,65,False,,0,,tt14445942,ru,Идиллия,"Everyone has their own buzz. For him, the high is war. He was in love with the war as a woman, and the feelings did not go away. He can't go back into battle. All he has now is the house of mercy, the monastery on the next street, and the desire to start a different life.",0.6,https://image.tmdb.org/t/p/w780/6Wg8fUs15r0ZGGZa5WwIOedzDl7.jpg,,Documentary,M. Razbezhkina and M. Ugarov Academy,Russia,"Russian, Ukrainian",,2020,12,8,"Everyone has their own buzz. For him, the high is war. He was in love with the war as a woman, and the feelings did not go away. He can't go back into battle. All he has now is the house of mercy, the monastery on the next street, and the desire to start a different life.  ",everyone high love war woman feelings back house mercy monastery next street desire start different
759266,Dave Grusin: Not Enough Time,0.0,0,Released,2018-04-18,0,88,False,,0,,tt9858456,en,Dave Grusin: Not Enough Time,Millions of people all over the world love the music of Dave Grusin but most do not realize the full extent of his extraordinary career.,0.6,https://image.tmdb.org/t/p/w780/3SCF6WlkxOqazmeKuA7spEusUm9.jpg,,Documentary,Jindojazz,,,,2018,4,18,Millions of people all over the world love the music of Dave Grusin but most do not realize the full extent of his extraordinary career.  ,millions people world love music dave grusin realize full extent extraordinary
759269,The Lost Paradise,0.0,0,Released,2020-09-25,0,96,False,,0,,,en,The Lost Paradise,Remembrances of a filmmaker and his friendships with children.,0.6,https://image.tmdb.org/t/p/w780/mCPzMmmq1EboD6XEbakIcayjSJg.jpg,,Documentary,,,,,2020,9,25,Remembrances of a filmmaker and his friendships with children.  ,remembrances filmmaker friendships
759270,Love It,0.0,0,Released,2019-01-01,0,3,False,,0,,,en,Love It,Two best friends go on an Instagram spree that turns from #blessed to #hell.,0.6,https://image.tmdb.org/t/p/w780/cQ9UnicOLKyhkHVPUoxaNY4uxOv.jpg,,,,,,,2019,1,1,Two best friends go on an Instagram spree that turns from #blessed to #hell.  ,two best friends instagram spree turns #hell.
759271,America Lost,0.0,0,Released,2019-11-05,0,80,False,,0,,tt8151086,en,America Lost,"America Lost is a feature documentary that explores life in three ""forgotten American cities""-Youngstown, Ohio, Memphis, Tennessee, and Stockton, California. The film reveals the dramatic decline of the American interior through a combination of emotional personal stories and thoughtful conservative commentary. Filmmaker Christopher F. Rufo spent five years gathering these intimate portraits of Americans on the edge, including an ex-steelworker scrapping abandoned homes to survive, a recently incarcerated father trying to rebuild his life, and a single mother dreaming of escaping her blighted urban neighborhood. Ultimately, despite these grave challenges, the film offers a glimpse of hope for rebuilding America's families and communities from the bottom up.",0.6,https://image.tmdb.org/t/p/w780/bfQALSHpa0SG7V8MIxByB2lQJHf.jpg,,Documentary,,,,,2019,11,5,"America Lost is a feature documentary that explores life in three ""forgotten American cities""-Youngstown, Ohio, Memphis, Tennessee, and Stockton, California. The film reveals the dramatic decline of the American interior through a combination of emotional personal stories and thoughtful conservative commentary. Filmmaker Christopher F. Rufo spent five years gathering these intimate portraits of Americans on the edge, including an ex-steelworker scrapping abandoned homes to survive, a recently incarcerated father trying to rebuild his life, and a single mother dreaming of escaping her blighted urban neighborhood. Ultimately, despite these grave challenges, the film offers a glimpse of hope for rebuilding America's families and communities from the bottom up.  ","america lost feature documentary explores life three american cities""-youngstown ohio memphis tennessee stockton film reveals dramatic decline american interior combination emotional personal stories thoughtful conservative filmmaker christopher rufo spent five years gathering intimate portraits americans edge including scrapping abandoned homes survive recently incarcerated father trying rebuild life single mother dreaming escaping blighted urban ultimately despite grave challenges film offers glimpse hope rebuilding families communities bottom"
759273,Terror and Hope: The Science of Resilience,0.0,0,Released,2020-03-21,0,35,False,,0,,tt11924850,en,Terror and Hope: The Science of Resilience,A close examination of the effect of toxic stress on children living in war zones.,0.6,https://image.tmdb.org/t/p/w780/aVDIKYXHOsvxxlUBxA0u37QSBjq.jpg,,Documentary,,,,,2020,3,21,A close examination of the effect of toxic stress on children living in war zones.  ,close examination effect toxic stress children living war
759157,Education VS Money,0.0,0,Released,2017-11-18,500,12,False,/9vIs63zxM4tFrMgAXE4IH1nyZ4v.jpg,300,,tt12439090,hi,Education VS Money,"This story depicts ""How education bend it's knees in front of money""",0.6,https://image.tmdb.org/t/p/w780/g5dMriQDvBg30DUIfExuIntvkXu.jpg,,Drama,Ambala Productions,,Hindi,,2017,11,18,"This story depicts ""How education bend it's knees in front of money""  ",story depicts education bend knees front
759156,With Our Bare Hands,0.0,0,Released,2020-11-14,0,8,False,,0,,,fr,À main nues,"An interchangeable presentation juxtaposing the connection between a butcher, a baker and a painter. The three spheres of ""creation"" are woven and sewn together in a sound design showcasing the concentration, repetition and body language associated with their individual practices, simultaneously. The short film is an ode to craftsmanship, cherishing the value of tangible rhythms composed by our bare hands.",0.6,https://image.tmdb.org/t/p/w780/isM9r1be7oxK5K7XwFMsedkZoPo.jpg,,Documentary,,,French,,2020,11,14,"An interchangeable presentation juxtaposing the connection between a butcher, a baker and a painter. The three spheres of ""creation"" are woven and sewn together in a sound design showcasing the concentration, repetition and body language associated with their individual practices, simultaneously. The short film is an ode to craftsmanship, cherishing the value of tangible rhythms composed by our bare hands.  ","interchangeable presentation juxtaposing connection butcher baker three spheres ""creation"" woven sewn together sound design showcasing concentration repetition body language associated individual practices short film ode craftsmanship cherishing value tangible rhythms composed bare"
759062,Big{foot} Love,0.0,0,Released,2019-07-25,0,2,False,,0,,,en,Big{foot} Love,"A forest, a hunter, a groan.",0.6,https://image.tmdb.org/t/p/w780/srR92fcNMJugKtwcux7dxhm87EC.jpg,,Animation,,,,,2019,7,25,"A forest, a hunter, a groan.  ",forest hunter
759063,Cockpit 2: Survival of the Fittest,0.0,0,Released,2002-07-01,0,100,True,,0,,tt1161973,en,Cockpit 2: Survival of the Fittest,"Survival of the Fittest picks up the climactic, cliff hanging action of the original Cockpit. Even though everyone did go down in Cockpit 2 we're happy to report that this fit bunch of handsome men all survived! Cockpit 2 tells the amazing story of their journey back to civilization.",0.6,https://image.tmdb.org/t/p/w780/jetSkw6J8PPoErDcBt6DESF7dBW.jpg,,,Catalina Video,United States of America,,gay pornography,2002,7,1,"Survival of the Fittest picks up the climactic, cliff hanging action of the original Cockpit. Even though everyone did go down in Cockpit 2 we're happy to report that this fit bunch of handsome men all survived! Cockpit 2 tells the amazing story of their journey back to civilization.  gay pornography",survival fittest picks climactic cliff hanging action original even though everyone cockpit happy report fit bunch handsome men cockpit tells amazing story journey back gay pornography
759064,Stiletto,0.0,0,Released,2020-09-16,0,5,False,,0,,,en,Stiletto,"Part of the footnotes series accompanying Price's SLOW DANS, investigating the history of the word stiletto.",0.6,https://image.tmdb.org/t/p/w780/cQMvO3dTsfhHZ9NSHWcxzR2PDBp.jpg,,,,,,,2020,9,16,"Part of the footnotes series accompanying Price's SLOW DANS, investigating the history of the word stiletto.  ",part footnotes series accompanying slow dans investigating history word
759067,Cornered,0.0,0,Released,2013-10-22,0,65,False,,0,,,en,Cornered,"Journeyman boxer Johnny Greaves is followed as he works towards 100 professional fights, accepting fights at short notice and for little money to provide for his young family.",0.6,https://image.tmdb.org/t/p/w780/6B7CJqkVdqWwe0nMoTN4yISVLXC.jpg,,Documentary,BT Sport Films,United Kingdom,English,boxing,2013,10,22,"Journeyman boxer Johnny Greaves is followed as he works towards 100 professional fights, accepting fights at short notice and for little money to provide for his young family.  boxing",journeyman boxer johnny greaves followed works towards professional fights accepting fights short notice little money provide young boxing
759069,The Exclusive Brethren,0.0,0,Released,2002-10-01,0,49,False,,0,,,en,The Exclusive Brethren,"Documentary on the religious group - The Exclusive Brethren, a cult part of the Christian evangelical movement.",0.6,https://image.tmdb.org/t/p/w780/c1yxt7tl3BLy1nZro1gtAfT4fJX.jpg,,Documentary,BBC,United Kingdom,English,religion,2002,10,1,"Documentary on the religious group - The Exclusive Brethren, a cult part of the Christian evangelical movement.  religion",documentary religious group exclusive brethren cult part christian evangelical religion
759073,My New Year,0.0,0,Released,2018-11-04,0,27,False,/ibbpczaPQZCcdi1Mb1jXLEUFmXL.jpg,0,,tt9784600,hy,My New Year,"Based on author's childhood memories of the devastating 1988 Spitak earthquake. The father and his two young kids are left without a home and above all, the disaster had claimed the life of their beloved mother and wife. After painful quest to find her body and give her a proper burial, by the new year's eve the family is settled in a makeshift home near the wreckage of their home. While his daughter and son are still playing and merging the disaster into their games, the father for the sake of his children struggles to find strength and heart to live on.",0.6,https://image.tmdb.org/t/p/w780/uW1x42YRW9gLHBU52ZYsxbtftTz.jpg,,Drama,AS Productions,,Armenian,"earthquake, new year, short film",2018,11,4,"Based on author's childhood memories of the devastating 1988 Spitak earthquake. The father and his two young kids are left without a home and above all, the disaster had claimed the life of their beloved mother and wife. After painful quest to find her body and give her a proper burial, by the new year's eve the family is settled in a makeshift home near the wreckage of their home. While his daughter and son are still playing and merging the disaster into their games, the father for the sake of his children struggles to find strength and heart to live on.  earthquake, new year, short film",based childhood memories devastating spitak father two young kids left without home disaster claimed life beloved mother painful quest find body give proper burial new eve family settled makeshift home near wreckage daughter son still playing merging disaster games father sake children struggles find strength heart live earthquake new year short film
759079,Endless Video,0.0,0,Released,2020-11-10,0,18,False,,0,,tt11886192,en,Endless Video,A group of well-intentioned but hopelessly flawed film enthusiasts struggle to save their beloved video store from extinction.,0.6,https://image.tmdb.org/t/p/w780/8YfQYmF8vVpSlNCUe0YqZ2NiBPR.jpg,,Comedy,,,English,,2020,11,10,A group of well-intentioned but hopelessly flawed film enthusiasts struggle to save their beloved video store from extinction.  ,group hopelessly flawed film enthusiasts struggle save beloved video store
759084,Doctor Doctor,0.0,0,Released,2020-10-30,0,0,False,,0,,tt13310986,en,Doctor Doctor,This story is about two friends Keshav and Pushkar who became friends in medical college after comin to the city. They take admission to a medical college just to fulfill their families' dreams but they do not have any interest in pursuing the degree. Keshav and Pushkar create complete chaos in the hospital and meanwhile become friends with one of their patients named Ravi Patil.,0.607,https://image.tmdb.org/t/p/w780/3i1h5LrPS6PAvq1BE1v1B427CHk.jpg,,Comedy,,India,,,2020,10,30,This story is about two friends Keshav and Pushkar who became friends in medical college after comin to the city. They take admission to a medical college just to fulfill their families' dreams but they do not have any interest in pursuing the degree. Keshav and Pushkar create complete chaos in the hospital and meanwhile become friends with one of their patients named Ravi Patil.  ,story two friends keshav pushkar became friends medical college comin take admission medical college fulfill dreams interest pursuing keshav pushkar create complete chaos hospital meanwhile become friends one patients named ravi
759086,Not Me Here,0.0,0,Released,2020-10-30,0,6,False,/yaZH9QwkEn2Fo0I9UosoNQjbvEv.jpg,0,,,pt,"Aqui, Nem Eu","During the Covid-19 pandemic, Laura refuses to answer the phone. What is she trying to hide?",0.6,https://image.tmdb.org/t/p/w780/o5rtKhRfI9hp0a6ydu7tDNXRNuh.jpg,,Drama,,Brazil,Portuguese,"quarantine, covid-19",2020,10,30,"During the Covid-19 pandemic, Laura refuses to answer the phone. What is she trying to hide?  quarantine, covid-19",pandemic laura refuses answer trying quarantine
